State_Name,SL_No,District_Name,Total_Projects_Outlay,ApprShare_Center,ApprShare_State,ApprShare_Beneficiary,Rof_Center,Rof_State,Rof_Beneficiary,Rof_Total,ExpReported_Center,ExpReported_State,ExpReported_Beneficiary,ExpReported_Total,PO_IHHL_BPL,PO_IHHL_APL,PO_IHHL_TOTAL,PO_SCW,PO_School_Toilets,PO_Anganwadi_Toilets,PO_RSM,PO_PC,PP_IHHL_BPL,PP_IHHL_APL,PP_IHHL_TOTAL,PP_SCW,PP_School_Toilets,PP_Anganwadi_Toilets,PP_RSM,PP_PC,BPL_Appr.(C+S+B),BPL_Exp.(C+S+B),BPL_(%)_age,School_Appr.(C+S+B),School_Exp.(C+S+B),School_(%)_age,Anganwadi_Appr.(C+S+B),Anganwadi_Exp.(C+S+B),Anganwadi_(%)_age,Sanitary_Complex_Appr.(C+S+B),Sanitary_Complex_Exp.(C+S+B),Sanitary_Complex_(%)_age,IHHL_Objective_BPL,IHHL_Objective_APL,IHHL_Objective_Total,IHHL_BPL_Ach_Total_BPL,IHHL_BPL_Ach_SC,IHHL_BPL_Ach_ST,IHHL_BPL_Ach_General,IHHL_BPL_Ach_PH,IHHL_BPL_Ach_%_SC_ST,IHHL_APL_Ach_Total_APL,IHHL_APL_Ach_SC,IHHL_APL_Ach_ST,IHHL_APL_Ach_Small_Marginal_Farmers,IHHL_APL_Ach_Landless_Labourers,IHHL_APL_Ach_PH,IHHL_APL_Ach_Women_Headed_Households,IHHL_Total,Rural_Households
ASSAM,15,KARBI ANGLONG,3832.82,2713.59,935.24,183.99,1628.37,67.77,42.18,1738.32,698.64,50.97,15.22,764.83,60953,19293,80246,0,3304,1406,4,0,9678,407,10085,0,2310,216,0,0,2372.36,227.46,9.59,998.98,479.30,47.98,137.56,15.68,11.40,0.00,0.00,0.00,60953,19293,80246,9678,0,9678,0,0,100.00,407,0,0,0,0,0,0,10085,152873
ASSAM,16,KARIMGANJ,2672.51,1865.25,586.72,220.54,1730.37,343.30,244.49,2318.16,1531.33,343.30,244.49,2119.11,78992,15409,94401,14,1051,912,3,0,76687,15409,92096,0,1054,623,1,0,2148.75,1784.67,83.06,209.76,238.36,100.00,60.36,43.84,72.63,17.50,0.00,0.00,78992,15409,94401,76687,21220,3785,51682,0,32.61,15409,0,0,0,0,0,0,92096,223720
ASSAM,17,KOKRAJHAR,2979.14,2075.89,638.56,264.69,1935.06,394.05,117.58,2446.69,1924.03,390.49,79.37,2393.89,84830,35087,119917,0,1157,146,3,0,76464,20073,96537,0,1226,146,2,1,2245.27,1981.64,88.26,225.86,243.92,100.00,7.31,7.14,97.67,0.00,0.00,0.00,84830,35087,119917,76464,7696,42257,26258,14,65.33,20073,0,0,0,0,0,0,96537,168278
ASSAM,18,LAKHIMPUR,3024.58,2138.81,646.27,239.50,2007.79,393.74,101.48,2503.00,1840.44,377.93,101.48,2319.84,73224,22938,96162,0,1432,276,4,0,60821,3900,64721,0,1432,276,7,3,2293.57,1930.88,84.19,286.40,286.70,100.00,13.80,19.48,100.00,0.00,0.00,0.00,73224,22938,96162,60821,138,999,59684,0,1.87,3900,0,0,0,0,0,0,64721,181790
ASSAM,19,MARIGAON,1802.88,1249.95,375.72,177.21,1178.34,217.59,145.06,1540.99,1111.74,217.59,142.64,1471.98,60770,105564,166334,0,326,797,3,0,60770,105564,166334,0,505,596,2,0,1618.55,1258.82,77.77,57.06,79.10,100.00,49.92,24.99,50.06,0.00,0.00,0.00,60770,105564,166334,60770,7330,12890,36942,0,33.27,105564,0,0,0,0,0,0,166334,169007
ASSAM,20,NAGAON,7161.99,5052.42,1594.40,515.17,4478.82,758.00,481.70,5718.52,4234.56,756.03,396.69,5387.27,168391,60850,229241,0,2468,621,10,0,159819,12336,172155,0,2468,621,0,0,6005.87,4741.71,78.95,622.54,435.78,70.00,42.06,43.47,100.00,0.00,0.00,0.00,168391,60850,229241,159819,7583,5791,144916,5,8.37,12336,0,0,0,0,0,0,172155,480208
ASSAM,21,NALBARI,3139.74,2195.41,676.86,267.47,1858.97,337.55,78.35,2274.87,973.16,277.16,78.35,1328.66,88093,127387,215480,0,282,710,5,0,54634,20039,74673,0,282,597,0,0,2634.40,1184.16,44.95,56.40,53.22,94.36,42.76,41.40,96.82,0.00,0.00,0.00,88093,127387,215480,54634,184,0,31649,0,0.34,20039,0,0,0,0,0,0,74673,137639
ASSAM,22,NORTH CACHAR HILLS,1293.00,913.76,305.08,74.16,502.17,0.00,16.19,518.36,103.50,0.00,16.19,119.69,21328,1102,22430,0,810,194,5,0,5398,0,5398,0,235,16,0,0,779.29,80.97,10.39,305.56,27.60,9.03,18.60,0.00,0.00,0.00,0.00,0.00,21328,1102,22430,5398,0,5398,0,0,100.00,0,0,0,0,0,0,0,5398,29499
ASSAM,23,SIBSAGAR,3209.83,2259.72,729.12,220.99,2101.24,449.78,163.41,2714.43,1940.13,449.78,162.51,2552.43,74686,52367,127053,0,2135,935,4,0,65016,22642,87658,0,2135,935,1,8,2405.15,1959.59,81.47,562.60,388.26,69.01,46.76,65.45,100.00,0.00,0.00,0.00,74686,52367,127053,65016,1408,3017,60591,0,6.81,22642,0,0,0,0,0,0,87658,220760
ASSAM,24,SONITPUR,4851.00,3387.94,1094.71,368.35,3113.68,538.30,249.87,3901.85,3027.60,537.95,249.87,3815.42,120048,93032,213080,42,1951,607,6,0,103206,24935,128141,3,1951,607,3,0,3940.16,3252.54,82.55,547.77,357.87,65.33,33.22,42.80,100.00,42.00,2.00,4.76,120048,93032,213080,103206,4433,5429,93344,0,9.56,24935,219,199,0,0,0,0,128141,346401
ASSAM,25,TINSUKIA,2840.31,1984.83,619.16,236.32,1687.92,444.17,35.92,2168.01,1127.47,433.32,33.93,1594.71,68774,29814,98588,0,870,623,8,0,62468,27334,89802,0,870,574,8,0,2224.30,1304.15,58.63,211.93,156.05,73.63,35.82,34.83,97.24,0.00,0.00,0.00,68774,29814,98588,62468,6778,8901,46789,0,25.10,27334,0,0,0,0,0,0,89802,209603
ASSAM,26,UDALGURI,4038.66,2841.70,903.71,293.25,2400.11,459.95,159.38,3019.44,1770.26,456.65,159.38,2386.29,85751,67169,152920,30,1434,396,7,0,51836,13584,65420,30,1434,240,1,0,3141.65,1880.40,59.85,298.32,279.63,93.73,32.30,18.57,57.49,60.00,59.20,98.67,85751,67169,152920,51836,4722,19762,27351,1,47.23,13584,0,0,0,0,0,0,65420,159630
BIHAR,1,ARARIA,4630.29,3129.75,1116.55,383.99,1562.53,525.93,109.25,2197.71,1145.55,503.04,85.25,1733.83,100000,74194,174194,50,1594,42,10,0,62048,4241,66289,0,1594,37,10,1,2913.50,1087.99,37.34,488.90,481.43,98.47,3.36,2.48,73.81,25.00,0.00,0.00,100000,74194,174194,62048,6998,187,50592,0,11.58,4241,0,0,0,0,0,0,66289,529611
BIHAR,2,ARWAL,2565.43,1738.33,620.08,207.02,904.46,276.60,0.00,1181.06,735.56,273.43,0.00,1008.99,50500,43853,94353,50,848,53,5,0,30598,6537,37135,14,816,35,1,0,1529.16,692.62,45.29,252.10,142.90,56.68,4.24,1.92,45.28,50.00,4.50,9.00,50500,43853,94353,30598,6565,0,24027,0,21.46,6537,5,0,65,35,0,0,37135,109546
BIHAR,3,AURANGABAD,7219.24,4914.68,1790.05,514.51,2431.36,749.72,68.26,3249.34,1565.26,581.88,68.26,2215.39,123115,90829,213944,50,3060,463,10,0,51956,15617,67573,23,2312,307,0,12,3966.07,1452.47,36.62,1280.70,620.04,48.41,46.19,19.48,42.17,20.00,11.44,57.20,123115,90829,213944,51956,25074,0,26882,0,48.26,15617,0,0,0,0,0,0,67573,351828
BIHAR,4,BANKA,4127.69,2814.26,1004.28,309.15,1432.13,670.14,360.75,2463.02,1034.89,597.90,289.86,1922.64,82439,0,82439,75,2764,386,10,0,51584,19313,70897,35,2764,187,0,11,2003.51,913.44,45.59,814.10,667.85,82.04,30.28,5.26,17.37,55.00,6.00,10.91,82439,0,82439,51584,11839,1696,38039,36,26.24,19313,2499,373,4906,44,2,61,70897,366656
BIHAR,5,BEGUSARAI,7272.20,4860.75,1707.05,704.40,3870.43,1217.13,137.41,5224.97,3286.83,1046.51,136.77,4470.11,192877,192877,385754,333,2156,724,10,0,168344,30700,199044,306,2100,402,80,4,4642.71,3249.69,70.00,509.66,480.28,94.24,55.22,27.31,49.46,106.60,67.22,63.06,192877,192877,385754,168344,48631,0,119713,0,28.89,30700,0,0,0,0,0,0,199044,488062
BIHAR,6,BHAGALPUR,7537.71,5096.06,1834.34,607.31,2721.47,1263.77,246.34,4231.58,2443.83,884.86,246.34,3575.03,154950,187409,342359,50,2602,1331,10,0,89953,27281,117234,66,2602,79,2,2,4646.50,2517.85,54.19,731.90,711.04,97.15,106.24,5.97,5.62,50.00,58.11,100.00,154950,187409,342359,89953,14018,458,65228,0,16.09,27281,0,0,0,0,0,0,117234,458960
BIHAR,7,BHOJPUR,8121.90,5485.61,1977.85,658.44,2841.12,989.40,119.44,3949.96,2290.37,821.17,118.96,3230.50,164410,131472,295882,50,3350,319,10,0,84705,58021,142726,0,3350,319,7,7,5052.98,2376.63,47.03,875.80,637.33,72.77,25.04,10.31,41.17,50.00,0.00,0.00,164410,131472,295882,84705,12112,293,65444,0,14.64,58021,0,0,0,0,0,0,142726,357782
BIHAR,8,BUXAR,4307.11,2913.81,1046.50,346.80,1477.14,450.43,9.48,1937.05,1413.93,430.42,4.42,1848.77,85268,78398,163666,50,1654,96,10,0,39385,41780,81165,20,1654,96,12,3,2588.95,1170.93,45.23,485.00,475.13,97.96,7.68,7.37,95.96,50.00,16.39,32.78,85268,78398,163666,39385,11317,52,28016,0,28.87,41780,0,0,0,0,0,0,81165,236453
BIHAR,9,DARBHANGA,16395.84,11001.64,4048.56,1345.64,5487.27,1381.70,203.94,7072.91,3259.71,1157.21,203.94,4620.86,360250,282960,643210,50,3492,488,10,0,143132,47279,190411,2,2530,400,23,11,11853.58,4031.06,34.01,1128.60,388.52,34.42,37.15,4.70,12.65,75.00,0.00,0.00,360250,282960,643210,143132,31135,0,111997,0,21.75,47279,0,20318,3947,0,0,0,190411,732270
BIHAR,10,GAYA,14167.89,9534.99,3480.68,1152.22,4776.54,1373.80,316.48,6466.82,2149.90,1022.89,306.39,3479.19,295670,109655,405325,50,4742,1310,10,0,110564,38073,148637,0,4552,292,10,22,9392.00,2702.42,28.77,1326.56,650.67,49.05,103.60,4.71,4.55,50.00,0.00,0.00,295670,109655,405325,110564,0,0,0,0,0.00,38073,0,0,0,0,0,0,148637,603194
BIHAR,11,GOPALGANJ,7334.04,4959.89,1786.32,587.83,2569.84,762.90,8.72,3341.46,1929.84,680.36,8.72,2618.91,145610,56156,201766,50,2334,848,10,0,64768,30348,95116,10,2334,360,10,2,4618.65,2050.30,44.39,646.36,281.90,43.61,65.54,26.60,40.59,50.00,3.80,7.60,145610,56156,201766,64768,2340,0,62428,0,3.61,30348,0,0,0,0,0,0,95116,396391
BIHAR,12,JAMUI,5779.45,3907.68,1409.88,461.89,1951.33,509.11,14.89,2475.33,1450.92,508.14,14.89,1973.95,109377,118537,227914,50,2042,323,10,0,48186,15361,63547,2,2042,242,10,10,3528.70,1256.39,35.60,606.09,540.01,89.10,25.66,17.63,68.71,50.00,3.12,6.24,109377,118537,227914,48186,17814,1025,18129,0,39.10,15361,0,0,0,0,0,0,63547,283684
BIHAR,13,JEHANABAD,2847.71,1938.98,694.35,214.38,1012.79,430.09,0.00,1442.88,789.65,406.49,0.00,1196.14,52100,40435,92535,50,1372,405,7,0,25708,11034,36742,15,1337,372,0,7,1604.73,661.88,41.25,375.80,350.51,93.27,32.41,22.46,69.30,20.00,12.54,62.70,52100,40435,92535,25708,3543,0,11305,0,13.78,11034,0,0,0,0,0,0,36742,159632
BIHAR,14,KAIMUR(BHABUA),4138.38,2800.15,998.16,340.07,1467.95,523.28,66.83,2058.06,1167.41,455.00,66.83,1689.24,82439,82641,165080,50,1810,355,10,0,49215,18266,67481,21,1810,287,0,10,2406.25,1043.78,43.38,468.20,477.90,100.00,28.10,16.17,57.54,75.00,10.70,14.27,82439,82641,165080,49215,7841,0,41064,52,15.93,18266,0,0,0,0,0,0,67481,235155
BIHAR,15,KATIHAR,9951.14,6644.42,2357.01,949.71,5224.26,1448.90,629.13,7302.30,3744.19,1343.28,623.18,5710.66,252534,150055,402589,52,2684,182,10,0,173495,40300,213795,41,2552,142,0,0,6685.97,4592.10,68.68,741.10,598.15,80.71,14.56,6.59,45.26,77.80,62.57,80.42,252534,150055,402589,173495,22386,7087,144022,0,16.99,40300,0,95,1723,277,32,121,213795,563679
BIHAR,16,KHAGARIA,6200.88,4186.01,1489.27,525.60,2210.38,772.17,135.12,3117.66,1484.91,536.25,135.12,2156.27,133528,69746,203274,50,1358,169,10,0,63656,16664,80320,47,1288,141,2,10,4070.01,1554.06,38.18,335.80,304.35,90.63,13.10,8.09,61.76,75.00,47.20,62.93,133528,69746,203274,63656,20213,0,12322,0,31.75,16664,0,0,568,0,0,0,80320,312199
BIHAR,17,KISHANGANJ,4773.98,3210.56,1140.12,423.30,1630.70,608.77,255.35,2494.82,1596.06,568.26,255.35,2419.68,108000,116799,224799,50,1429,88,10,0,71418,13645,85063,9,1381,88,0,26,3076.42,1902.60,61.84,344.76,326.07,94.58,6.90,6.50,94.20,50.00,9.70,19.40,108000,116799,224799,71418,6114,2024,63280,0,11.39,13645,0,0,0,0,0,0,85063,304695
BIHAR,18,LAKHISARAI,3873.52,2606.26,951.13,316.13,1390.93,461.46,0.00,1852.39,1253.80,433.23,0.00,1687.04,84742,74314,159056,50,988,252,7,0,37818,22962,60780,2,748,48,10,0,2671.82,1371.23,51.32,295.42,181.50,61.44,20.17,4.19,20.77,50.00,0.00,0.00,84742,74314,159056,37818,5001,0,10816,0,13.22,22962,0,0,0,0,0,0,60780,140728
BIHAR,19,MADHEPURA,6079.80,4102.27,1464.85,512.68,3181.47,766.88,5.18,3953.52,1834.97,754.61,5.18,2594.76,129796,119115,248911,50,1850,207,13,0,87720,23576,111296,2,1762,109,0,40,3935.56,2018.54,51.29,468.70,397.86,84.89,15.30,1.84,12.03,16.90,0.00,0.00,129796,119115,248911,87720,21867,460,65135,0,25.45,23576,24,0,984,29,3,24,111296,383792
BIHAR,20,MADHUBANI,4307.83,2924.08,1048.58,335.17,1684.73,760.74,135.40,2580.86,1675.53,758.30,135.40,2569.22,67482,69746,137228,63,4572,1127,10,0,67482,33103,100585,18,3323,454,5,5,1389.60,1464.92,100.00,1497.16,639.37,42.71,90.16,29.12,32.30,52.60,13.10,24.90,67482,69746,137228,67482,18286,0,49196,0,27.10,33103,6980,0,0,0,0,0,100585,871575
BIHAR,21,MUNGER,4328.34,2930.99,1056.69,340.66,1438.29,429.62,37.80,1905.71,681.64,302.09,37.80,1021.53,86197,45296,131493,50,1334,310,10,0,26602,5032,31634,4,1290,78,0,14,2736.60,593.85,21.70,394.16,334.11,84.77,24.36,1.96,8.05,50.00,7.03,14.06,86197,45296,131493,26602,4753,862,20987,0,21.11,5032,0,0,0,0,0,0,31634,193801
BIHAR,22,MUZAFFARPUR,12397.69,8249.19,2894.55,1253.95,6703.90,1942.10,112.36,8758.36,5645.91,1762.95,105.77,7514.63,333183,278964,612147,101,5302,740,10,0,322240,59848,382088,53,5061,148,0,22,7553.34,6064.98,80.30,1437.66,1180.70,82.13,58.66,5.95,10.14,85.21,11.74,13.78,333183,278964,612147,322240,0,0,0,0,0.00,59848,0,0,0,0,0,0,382088,859579
BIHAR,23,NALANDA,8291.48,5641.43,2039.39,610.66,2824.11,873.64,265.77,3963.52,1508.73,765.78,140.25,2414.75,152866,157933,310799,94,3608,891,10,0,66697,21151,87848,1,2367,246,0,20,4741.19,1474.15,31.09,1168.16,700.50,59.97,70.60,9.08,12.86,83.80,1.25,1.49,152866,157933,310799,66697,9747,0,52887,0,14.61,21151,3016,0,0,0,0,0,87848,411602
BIHAR,24,NAWADA,8281.04,5596.70,2015.59,668.75,2855.15,634.00,8.21,3497.36,1442.71,633.56,8.21,2084.48,165884,69176,235060,50,2348,436,10,0,65840,14993,80833,8,2330,202,14,8,5347.70,1354.06,25.32,657.10,597.49,90.93,32.94,27.67,84.00,50.00,0.00,0.00,165884,69176,235060,65840,45709,0,20131,0,69.42,14993,0,0,0,0,0,0,80833,313669
BIHAR,25,PASHCHIM CHAMPARAN,10631.22,7171.33,2583.53,876.36,3757.00,1098.38,0.00,4855.38,2506.11,1098.29,0.00,3604.40,219434,10832,230266,50,3578,318,10,0,128916,33385,162301,0,3275,219,0,40,6695.91,2442.15,36.47,1069.90,911.16,85.16,25.41,25.44,100.00,75.00,0.00,0.00,219434,10832,230266,128916,0,0,0,0,0.00,33385,0,0,0,0,0,0,162301,635151
BIHAR,26,PATNA,11231.64,7578.82,2742.57,910.25,5880.32,1532.46,66.62,7479.40,4117.00,1326.86,64.90,5508.76,220881,212726,433607,50,6670,553,10,0,163721,65461,229182,7,5515,323,32,67,6345.42,3760.35,59.26,1857.96,1320.03,71.05,42.02,26.16,62.26,50.00,15.66,31.32,220881,212726,433607,163721,51331,0,11787,0,31.35,65461,0,0,0,0,0,0,229182,544392
BIHAR,27,PURBA CHAMPARAN,14276.55,9661.14,3481.16,1134.25,4837.09,1219.43,25.88,6082.40,3265.33,1162.04,25.88,4453.25,286090,246155,532245,94,4368,282,10,0,146331,25348,171679,45,3769,247,97,128,8964.07,3228.64,36.02,1478.56,1019.92,68.98,22.39,11.36,50.74,83.80,7.97,9.51,286090,246155,532245,146331,32964,0,100793,0,22.53,25348,135,0,0,0,0,0,171679,913167
BIHAR,28,PURNIA,7906.83,5346.65,1886.44,673.74,4165.92,1036.47,324.49,5526.88,3270.65,1036.42,324.49,4631.55,171263,282408,453671,50,2484,175,10,0,129202,31570,160772,9,2260,128,0,66,4784.73,3525.16,73.68,751.80,573.12,76.23,14.01,7.02,50.11,75.00,2.00,2.67,171263,282408,453671,129202,37925,4893,81310,0,33.14,31570,4202,138,0,0,0,0,160772,576602
BIHAR,29,SAHARSA,4626.70,3124.67,1100.71,401.32,2433.79,829.22,25.67,3288.69,1887.08,661.92,25.67,2574.67,101440,139000,240440,50,1554,256,10,0,84014,16641,100655,9,1532,115,10,14,2761.93,1915.60,69.36,446.10,387.22,86.80,20.42,3.52,17.24,50.00,9.95,19.90,101440,139000,240440,84014,31351,395,52267,0,37.79,16641,134,0,0,0,0,0,100655,339776
BIHAR,30,SAMASTIPUR,16274.76,10977.32,4018.62,1278.82,5459.92,1531.72,385.76,7377.40,4730.03,1254.45,385.76,6370.24,335606,257444,593050,50,4936,559,10,0,154554,32235,186789,2,4086,559,25,25,11024.91,4634.60,42.04,1573.70,1141.78,72.55,41.09,40.20,97.83,50.00,0.00,0.00,335606,257444,593050,154554,58938,0,72092,0,38.13,32235,0,0,0,0,0,0,186789,822111
BIHAR,31,SARAN,9567.69,6509.42,2277.42,780.85,5048.68,1260.47,0.36,6309.51,3243.79,1168.54,0.00,4412.33,189465,283058,472523,50,3798,344,10,0,117781,62478,180259,5,3772,117,0,27,5548.62,3171.84,57.16,1007.70,754.21,74.84,27.52,9.36,34.01,75.00,6.11,8.15,189465,283058,472523,117781,14773,0,103008,0,12.54,62478,0,0,0,0,0,0,180259,585844
BIHAR,32,SASARAM(ROHTAS),8409.60,5626.82,2029.15,753.63,2950.00,987.05,0.00,3937.05,2251.29,866.38,0.00,3117.67,180000,233378,413378,50,3208,476,10,0,101598,75777,177375,3,3208,476,0,0,5258.24,2326.45,44.24,810.80,685.92,84.60,37.36,12.87,34.45,75.00,1.26,1.68,180000,233378,413378,101598,16306,0,24039,0,16.05,75777,21,0,1400,0,0,0,177375,387316
BIHAR,33,SHEIKHPURA,2431.40,1655.25,591.63,184.52,1295.09,408.50,0.40,1703.99,972.67,379.78,0.40,1352.85,44073,20595,64668,50,896,220,6,0,21884,14662,36546,4,770,127,12,0,1391.06,957.81,68.85,258.86,215.40,83.21,17.58,8.33,47.38,50.00,3.60,7.20,44073,20595,64668,21884,6082,0,15802,0,27.79,14662,0,0,0,0,0,0,36546,86465
BIHAR,34,SHEOHAR,2628.12,1769.25,636.45,222.42,928.03,310.80,38.90,1277.73,927.76,306.80,33.40,1267.96,58032,43996,102028,50,581,66,5,0,37069,14044,51113,5,581,66,6,0,1730.48,1056.26,61.04,192.95,115.50,59.86,5.28,1.00,18.94,50.00,2.80,5.60,58032,43996,102028,37069,3035,2102,1007,6,13.86,14044,0,0,0,0,0,0,51113,143121
BIHAR,35,SITAMARHI,14638.66,9882.78,3591.57,1164.31,2359.00,640.48,0.00,2999.48,1966.62,624.35,0.00,2590.97,294276,136865,431141,50,2750,173,10,0,46978,23266,70244,180,2686,123,15,15,10019.23,1628.57,16.25,952.30,529.30,55.58,13.66,1.28,9.37,75.00,128.00,100.00,294276,136865,431141,46978,3035,2102,1007,6,10.93,23266,118,0,3258,168,72,123,70244,696184
BIHAR,36,SIWAN,10940.13,7369.19,2685.53,885.41,3818.76,986.25,24.57,4829.58,3306.44,891.11,24.57,4222.12,234450,136765,371215,50,3124,702,10,0,107854,48148,156002,4,3124,300,6,0,7544.98,3466.02,45.94,876.20,588.37,67.15,54.61,10.99,20.12,50.00,2.40,4.80,234450,136765,371215,107854,9188,0,0,0,8.52,48148,0,0,0,0,0,0,156002,516701
BIHAR,37,SUPAUL,7611.10,5138.02,1848.82,624.26,2618.37,621.28,41.08,3280.73,1657.03,569.71,41.08,2267.82,156954,136428,293382,50,1804,257,11,0,62924,11828,74752,13,1804,257,0,0,5097.60,1590.53,31.20,452.16,439.55,97.21,20.57,11.78,57.27,50.00,11.59,23.18,156954,136428,293382,62924,19466,351,42718,0,31.49,11828,0,0,0,0,0,0,74752,420420
BIHAR,38,VAISHALI,7275.82,4841.58,1705.68,728.56,3926.00,1498.12,138.00,5562.12,3571.62,1448.00,138.00,5157.61,190598,195325,385923,50,3224,518,10,0,202295,94829,297124,12,3092,502,1,95,4367.33,4145.18,94.91,885.26,795.05,89.81,37.66,30.26,80.35,50.00,4.28,8.56,190598,195325,385923,202295,26447,0,165297,0,13.07,94829,627,0,4541,550,0,0,297124,595165
CHHATTISGARH,1,BASTAR(JAGDALPUR),6309.53,4270.31,1557.10,482.12,2926.06,1557.10,1.60,4484.76,2379.78,1304.08,0.00,3683.86,127241,103140,230381,50,6078,1338,14,0,69057,49079,118136,45,6573,1338,1,0,3482.03,889.68,25.55,1215.60,1570.76,100.00,66.90,134.14,100.00,100.00,93.36,93.36,127241,103140,230381,69057,3958,61789,3310,0,95.21,49079,0,0,0,0,0,0,118136,265210
CHHATTISGARH,2,BILASPUR,8120.38,5432.45,1961.93,726.00,4319.00,1559.90,334.29,6213.19,3132.00,1417.13,334.29,4883.43,205812,171198,377010,50,4263,1471,7,3,123390,100189,223579,23,4263,1471,10,0,5375.94,3235.64,60.19,852.60,829.48,97.29,73.56,80.93,100.00,100.00,59.10,59.10,205812,171198,377010,123390,9640,13232,13592,2,18.54,100189,0,0,0,0,0,0,223579,475742
CHHATTISGARH,3,DANTEWADA,3863.51,2607.83,958.90,296.78,1720.32,861.12,172.63,2754.07,1285.32,719.85,172.63,2177.80,84452,30459,114911,20,2435,1020,5,0,38286,13025,51311,12,2435,1020,2,2,2485.70,1063.62,42.79,539.50,691.26,100.00,61.26,42.23,68.94,40.00,54.45,100.00,84452,30459,114911,38286,2512,35374,0,0,98.96,13025,0,0,0,0,0,0,51311,92379
CHHATTISGARH,4,DHAMTARI,1790.90,1209.77,423.23,157.90,997.70,358.79,96.16,1452.65,766.19,262.75,96.16,1125.09,38501,73490,111991,50,1810,321,10,0,32237,44029,76266,1,1810,321,3,3,748.86,492.31,65.74,364.26,362.00,99.38,16.78,16.05,95.65,100.00,0.00,0.00,38501,73490,111991,32237,6441,9691,16105,0,50.04,44029,0,0,0,0,0,0,76266,136570
CHHATTISGARH,5,DURG,4109.09,2731.95,1007.01,370.13,1798.18,1247.11,279.00,3324.29,1410.47,730.97,278.87,2420.31,101957,307630,409587,47,2436,300,10,0,65807,111838,177645,18,2735,306,12,0,2779.25,1353.14,48.69,487.20,747.16,100.00,15.00,15.65,100.00,70.50,25.52,36.20,101957,307630,409587,65807,7240,8364,49437,719,23.71,111838,536,235,0,0,0,0,177645,422563
CHHATTISGARH,6,JANJGIR - CHAMPA,4875.91,3278.78,1174.32,422.81,2247.23,1174.32,325.92,3747.47,1627.10,692.93,203.61,2523.64,111603,83716,195319,50,2908,52,10,0,71270,71121,142391,84,2908,54,0,0,3081.21,1485.62,48.22,581.60,581.60,100,2.60,2.70,100.00,100.00,200.80,100.00,111603,83716,195319,71270,0,0,0,0,0.00,71121,0,0,0,0,0,0,142391,330103
CHHATTISGARH,7,JASHPUR,2793.34,1891.60,684.27,217.47,1589.05,683.99,78.25,2351.29,1450.56,605.95,78.19,2134.69,56623,76903,133526,24,3226,339,0,0,56374,45190,101564,5,3226,339,0,0,1407.18,1237.67,87.95,645.20,645.20,100,16.96,19.15,100.00,36.00,10.00,27.78,56623,76903,133526,56374,3236,44390,8732,0,84.48,45190,28,96,18,0,0,0,101564,175008
CHHATTISGARH,8,KANKER,2331.57,1572.42,560.64,198.51,1286.76,562.27,133.76,1982.79,1303.76,479.72,113.81,1897.29,50835,60565,111400,50,1737,344,10,0,41245,33604,74849,26,1737,453,0,0,1231.40,859.42,69.79,356.70,725.96,100.00,17.62,21.65,100.00,100.00,54.78,54.78,50835,60565,111400,41245,1482,16984,12429,0,44.77,33604,0,0,0,0,0,0,74849,141247
CHHATTISGARH,9,KAWARDHA(KABIRDHAM),2123.92,1426.80,504.44,192.68,991.20,504.44,0.00,1495.64,728.88,504.32,0.00,1233.20,53025,46800,99825,12,1348,141,4,0,40996,29507,70503,12,1348,141,0,0,1291.26,745.95,57.77,269.60,269.60,100,7.06,7.55,100.00,24.00,17.60,73.33,53025,46800,99825,40996,0,0,0,0,0.00,29507,38,366,576,160,8,12,70503,158483
CHHATTISGARH,10,KORBA,2581.53,1754.04,616.22,211.27,1478.97,658.45,224.27,2361.69,1242.76,499.70,224.26,1966.72,50691,74471,125162,50,3618,1223,0,0,63983,50753,114736,17,3618,1223,5,5,886.77,767.68,86.57,723.60,585.73,80.95,61.16,44.00,71.94,100.00,30.60,30.60,50691,74471,125162,63983,0,0,0,0,0.00,50753,515,536,267,273,10,20,114736,180798
CHHATTISGARH,11,KORIYA,1988.20,1356.82,479.41,151.97,1118.12,479.41,95.83,1693.36,808.82,413.66,94.55,1317.02,38296,39493,77789,15,2282,952,5,0,30864,18345,49209,2,2282,778,0,0,848.26,602.92,71.08,456.40,456.40,100,57.44,33.95,59.11,30.00,3.80,12.67,38296,39493,77789,30864,4288,14418,12158,0,60.61,18345,0,0,0,0,0,0,49209,107424
CHHATTISGARH,12,MAHASAMUND,4580.44,3084.40,1117.73,378.31,2134.21,962.23,218.24,3314.68,1246.28,448.44,218.24,1912.96,98828,81327,180155,50,4083,140,3,0,70408,26433,96841,3,3189,311,2,1,2423.85,1177.48,48.58,951.76,487.93,51.27,7.00,1.40,20.0,100.00,12.11,12.11,98828,81327,180155,70408,12335,15656,42417,0,39.76,26433,0,0,0,0,0,0,96841,230027
CHHATTISGARH,13,RAIGARH,5229.56,3503.55,1256.76,469.25,2368.80,873.74,255.54,3498.08,2168.70,786.93,220.04,3175.68,128423,77298,205721,50,2007,942,0,0,76735,26356,103091,46,2007,942,0,0,3524.36,2301.29,65.30,401.40,401.80,100.00,47.10,47.10,100,100.00,71.60,71.60,128423,77298,205721,76735,0,0,0,0,0.00,26356,0,0,0,0,0,0,103091,561916
