State_Name,SL_No,District_Name,Sanction_Date,Reported_M_or_Y,Total_Projects_Outlay,ApprShare_Center,ApprShare_State,ApprShare_Beneficiary,Rof_Center,Rof_State,Rof_Beneficiary,Rof_Total,ExpReported_Center,ExpReported_State,ExpReported_Beneficiary,ExpReported_Total,Project_Cost_Lakhs,ApprShare_Central,ApprShare_State,ApprShare_Beneficiary,CompSanc_IHHL_BPL,CompSanc_IHHL_APL,CompSanc_IHHL_TOTAL,CompSanc_IHHL_SCW,CompSanc_School_Toilets,CompSanc_Anganwadi_Toilets,CompSanc_RSM_PC,Sanction_Date,Reported_Month_Year,PO_IHHL_BPL,PO_IHHL_APL,PO_IHHL_TOTAL,PO_SCW,PO_School_Toilets,PO_Anganwadi_Toilets,PO_RSM,PO_PC,PP_IHHL_BPL,PP_IHHL_APL,PP_IHHL_TOTAL,PP_SCW,PP_School_Toilets,PP_Anganwadi_Toilets,PP_RSM,PP_PC,SancAmt_Total,SancAmt_Center_Share,ReleaseAmt_Instal_No,ReleaseAmt_Instal_Part,ReleaseAmt_Date,ReleaseAmt_General,ReleaseAmt_SC,ReleaseAmt_ST,ReleaseAmt_Total,HH_PER-BASE_TOTAL,HH_PER-BASE_SC,HH_PER-BASE_ST,BPL_WT,BPL_WOT,APL_WT,APL_WOT,APL+BPL_WT,APL+BPL_WOT,SCH_WT,SCH_WOT,ANGAN_WT,ANGAN_WOT,SAN_WT,SAN_WOT,Appr_BPL,Exp_BPL,Age_BPL,Appr_School,Exp_School,Age_School,Appr_Angan,Exp_Angan,Age_Angan,Appr_San,Exp_San,Age_San,BPL_Obj,APL_Obj,IHHL_Total,BPL_Total,BPL_Ach_IHHL_SC,BPL_Ach_IHHL_ST,BPL_Ach_IHHL_Genral,BPL_Ach_IHHL_PH,BPL_SC&ST_%,APL_Total,APL_Ach_SC,APL_Ach_ST,APL_Ach_SMF,APL_Ach_LL_WH,APL_Ach_PH,APL_Ach_WHH,IHHL_Total
ARUNACHAL PRADESH,12,TIRAP,23-11-2005,Mar-13,403.07,280.89,95.66,26.52,243.76,74.48,17.42,335.66,176.46,56.36,17.42,250.24,403.07,280.89,95.66,26.52,5780,470,6250,25,304,150,6,23-11-2005,Feb-13,5780,470,6250,25,304,150,6,0,5780,470,6250,18,304,150,0,0,403.07,280.89,1,4,28-08-2012,9.37,0.1,36.07,45.54,14322,0,14322,8344,5494,383,101,8727,5595,0,254,0,150,0,0,196.44,126.12,64.2,60.8,65.4,100,7.5,9.96,100,50,26.46,52.92,5780,470,6250,5780,0,5780,0,0,100,470,0,0,0,0,0,0,6250
ARUNACHAL PRADESH,13,UPPER SIANG,23-11-2005,Mar-13,200.81,139.74,47.07,14,127.64,53.12,15.07,195.83,117.54,52.11,14.61,184.26,200.81,139.74,47.07,14,2634,964,3598,15,154,50,4,23-11-2005,Jan-13,2634,964,3598,15,154,50,4,0,1963,964,2927,9,154,50,0,0,,,,,,,,,,4087,0,4087,213,2560,350,964,563,3524,5,76,2,50,0,2,94.52,104.42,100,30.8,30.9,100,2.5,1.16,46.4,30,26,86.67,2634,964,3598,2326,0,2326,0,0,100,964,0,964,0,0,0,0,3290
ARUNACHAL PRADESH,14,UPPER SUBANSIRI,29-01-2002,Mar-13,467.27,323.21,108.07,35.99,298.3,99.11,19.47,416.88,168.67,67.5,16.48,252.65,467.27,323.21,108.07,35.99,9045,461,9506,25,154,221,3,29-01-2002,Feb-13,9045,461,9506,25,154,221,3,0,5872,461,6333,3,156,178,0,0,467.27,323.21,2,1,28-08-2012,2.96,--,13.99,16.95,9013,0,9013,23,8989,0,1,23,8990,53,154,2,221,0,0,268.99,154.33,57.37,30.8,32.14,100,21.32,18.14,85.08,50,10,20,9045,461,9506,5872,0,5872,0,0,100,461,0,0,0,0,0,0,6333
ARUNACHAL PRADESH,15,WEST KAMENG,23-11-2005,Mar-13,387.3,269.67,91.67,25.96,252.23,89.89,12.14,354.26,174.11,48.82,12.14,235.07,387.3,269.67,91.67,25.96,5644,252,5896,25,306,111,4,23-11-2005,Jan-13,5644,252,5896,25,306,111,4,0,3744,252,3996,22,306,111,0,0,387.3,269.67,2,2,28-08-2012,4.47,0.5,3.46,8.43,6549,0,6549,751,4961,600,237,1351,5198,191,0,107,4,2,2,185.94,95.07,51.13,61.2,61.2,100,5.56,5.55,99.82,50,31.2,62.4,5644,252,5896,3744,0,3744,0,0,100,252,0,0,0,0,0,0,3996
ARUNACHAL PRADESH,16,WEST SIANG,03-03-2000,Mar-13,625.32,432.02,144.22,49.08,326.09,116.73,12.82,455.64,229.3,77.33,12.7,319.34,625.32,432.02,144.22,49.08,11472,0,11472,25,378,2,0,03-03-2000,Feb-13,11472,0,11472,25,378,2,0,0,6862,0,6862,5,378,20,0,0,,,,,,,,,,12871,0,12851,29,11447,1395,0,1424,11447,2,255,6,1,0,0,373.63,144.8,38.75,75.6,105.53,100,0.1,4.24,100,50,2.03,4.06,11472,0,11472,6862,0,6862,0,0,100,0,0,0,0,0,0,0,6862
ASSAM,1,BAGSHA,15-01-2008,Mar-13,3930.13,2769.19,865.85,295.09,2564.67,484,208,3256.67,2386.37,450.28,208,3044.66,3930.13,2769.19,865.85,295.09,85697,63785,149482,15,1789,69,3,15-01-2008,Feb-13,85697,63785,149482,15,1789,69,3,0,73398,21762,95160,15,1789,69,3,0,3930.13,2769.19,2,2,24-08-2012,92.5,10.81,19.1,122.41,5005,235,282,0,1450,3019,536,3019,1986,24,12,0,28,0,0,2954.87,2377.23,80.45,376.3,478.6,100,3.46,4.83,100,30,23.2,77.33,85697,63785,149482,73500,13690,31050,28630,130,60.87,21780,0,0,0,0,0,0,95280
ASSAM,2,BARPETA,17-05-2005,Mar-13,6162.6,4361.74,1348.62,452.24,3876.98,661.11,259.82,4797.91,3263.23,643.38,259.82,4166.43,6162.6,4361.74,1348.62,452.24,150747,93069,243816,0,1806,175,10,17-05-2005,Feb-13,150747,93069,243816,0,1806,175,10,0,102542,33445,135987,0,2038,175,0,0,,,,,,,,,,216871,0,0,0,106487,17315,93069,17315,199556,104,1806,1,175,0,0,5293.17,3514.47,66.4,361.2,384.71,100,8.76,14.07,100,0,0,0,150747,93069,243816,103579,3899,1483,98197,0,5.2,33545,0,0,0,0,0,0,137124
ASSAM,3,BONGAIGAON,31-07-2006,Mar-13,2773.12,1950.68,635.65,186.79,1097.58,314.11,15.44,1427.13,121.11,292.44,15.44,428.99,2773.12,1950.68,635.65,186.79,51929,39654,91583,15,1222,59,3,31-07-2006,Feb-13,51929,39654,91583,15,1222,59,3,0,5235,8881,14116,0,1252,59,0,0,,,,,,,,,,95653,10313,3437,2015,51929,10185,31524,12200,83453,229,1222,4,59,0,0,2040.49,139.58,6.84,302.12,244.19,80.83,2.96,4.13,100,30,0,0,51929,39654,91583,5245,42,27,5176,0,1.32,8881,6,17,0,0,0,0,14126
ASSAM,4,CACHAR,18-09-2001,Mar-13,4741.34,3346.64,1045.87,348.83,3015.78,578.47,298.67,3892.92,2265.78,578.47,272.94,3117.18,4741.34,3346.64,1045.87,348.83,119931,46293,166224,0,1839,1697,0,18-09-2001,Feb-13,119931,46293,166224,0,1839,1697,0,0,99502,18662,118164,1,1873,985,2,92,,,,,,,,,,180958,33496,7150,2104,119931,12630,46293,14734,166224,70,1839,0,1697,0,0,3760.31,2555.21,67.95,367.57,351.8,95.71,126.76,58.34,46.02,0,0.37,0,119931,46293,166224,101075,11134,1460,88481,0,12.46,19922,0,0,0,0,0,0,120997
ASSAM,5,CHIRANG,15-01-2008,Feb-13,1522.06,1074.34,340.85,106.87,959,193,30.1,1182.1,700.32,187.1,29.38,916.8,1522.06,1074.34,340.85,106.87,29956,20899,50855,10,778,38,2,15-01-2008,Feb-13,29956,20899,50855,10,778,38,2,0,14902,2616,17518,3,778,38,2,0,,,,,,,,,,,,,,,,,,,,,,,,,1082.56,444.98,41.1,155.6,186.89,100,1.9,2.56,100,20,4.8,24,29956,20899,50855,15017,1622,8040,5355,0,64.34,2643,211,155,0,0,0,0,17660
ASSAM,6,DARRANG,21-06-2007,Mar-13,3824.75,2681.62,848.25,294.88,2001.08,395.94,136.5,2533.52,1388.47,388.97,136.5,1913.94,3824.75,2681.62,848.25,294.88,86628,25633,112261,25,673,539,5,21-06-2007,Feb-13,86628,25633,112261,25,673,539,5,0,45344,6448,51792,0,673,243,0,0,,,,,,,,,,113721,5810,5567,0,79139,9641,24941,9641,104080,0,673,0,243,0,0,3208.36,1702.54,53.07,131.6,127.9,97.19,41.76,17.01,40.73,50,0,0,86628,25633,112261,45756,0,0,45756,0,0,6448,0,0,0,0,0,0,52204
ASSAM,7,DHEMAJI,17-05-2005,Mar-13,3228.33,2284.89,697.63,245.81,2058.67,353.63,158.36,2570.66,1818.1,353.63,158.36,2330.09,3228.33,2284.89,697.63,245.81,80854,18546,99400,10,871,230,5,17-05-2005,Feb-13,80854,18546,99400,10,871,230,5,0,57267,15415,72682,10,887,230,5,4,,,,,,,,,,104463,225,2262,715,80854,4513,18381,5228,99235,29,850,0,230,0,0,2757.39,1910.63,69.29,174.2,280.17,100,11.5,30.99,100,12.5,11.5,92,80854,18546,99400,57998,6544,26604,24092,0,57.15,15415,0,0,0,0,0,0,73413
ASSAM,8,DHUBRI,18-09-2001,Mar-13,8964.87,6264.78,1985.57,714.52,4589.66,949.9,372.25,5911.8,3123.85,908.3,355.77,4387.92,8964.87,6264.78,1985.57,714.52,205324,42052,247376,50,1016,1902,2,18-09-2001,Feb-13,205324,42052,247376,50,1016,1902,2,0,116859,8790,125649,0,1181,576,4,9,,,,,,,,,,271266,6989,2150,1713,194324,39172,36057,40885,230381,460,1012,44,576,0,0,7353.36,3834.59,52.15,203.2,222.11,100,164.16,47.39,28.87,100,0,0,205324,42052,247376,118676,2118,0,116558,0,1.78,8790,0,0,0,0,0,0,127466
ASSAM,9,DIBRUGARH,14-01-2004,Mar-13,3021.96,2136.12,653.02,232.82,1988.97,350.57,16.06,2355.6,1778.67,350.52,11.73,2140.92,3021.96,2136.12,653.02,232.82,77606,45384,122990,0,969,900,4,14-01-2004,Feb-13,77606,45384,122990,0,969,900,4,0,69914,36781,106695,0,969,559,4,0,3021.96,2136.12,2,2,24-08-2012,65.45,3.1,5.26,73.81,202039,6267,21338,2650,57122,96883,45384,99533,102506,219,969,28,606,0,0,2515.93,1805.67,71.77,200.64,175.39,87.42,63.76,28.89,45.31,0,0,0,77606,45384,122990,69914,1393,557,33478,0,2.79,37030,0,0,0,0,0,0,106944
ASSAM,10,GOALPARA,18-09-2001,Mar-13,2837.73,2002.27,645.89,189.57,1864.88,376.47,156.41,2397.76,1429.35,376.47,155.44,1961.26,2837.73,2002.27,645.89,189.57,65070,21747,86817,0,1840,951,3,18-09-2001,Feb-13,65070,21747,86817,0,1840,951,3,0,55263,11252,66515,1,1840,804,3,4,2837.73,2002.27,2,3,24-08-2012,54.37,3.48,10.12,67.97,89251,5922,16952,1317,65070,6064,16800,7381,81870,87,1840,175,804,0,0,1936.37,1495.65,77.24,521.92,353.57,67.74,54.92,55.21,100,0,0.88,0,65070,21747,86817,55747,3028,9102,43617,0,21.76,11252,0,0,0,0,0,0,66999
ASSAM,11,GOLAGHAT,17-05-2005,Mar-13,3133.34,2179.53,676.25,277.56,2026.68,400.98,96.93,2524.59,1921.6,400.98,96.42,2419,3133.34,2179.53,676.25,277.56,79743,27031,106774,0,1248,119,6,17-05-2005,Feb-13,79743,27031,106774,0,1248,119,6,0,77985,22801,100786,0,1249,122,6,0,3133.34,2179.53,3,1,24-08-2012,67.81,5.27,7.34,80.42,122906,8602,10650,7486,79743,8646,27031,16132,106774,90,1086,46,119,0,0,2449.84,2017.32,82.34,249.6,240.27,96.26,5.96,8.21,100,0,0,0,79743,27031,106774,77985,4688,7835,65462,0,16.06,22801,0,0,0,0,0,0,100786
ASSAM,12,HAILAKANDI,14-01-2004,Mar-13,1737.93,1215.24,379.49,143.2,1136.71,248.95,124.12,1509.78,1061.35,248.95,124.02,1434.32,1737.93,1215.24,379.49,143.2,49837,12445,62282,0,1140,35,4,14-01-2004,Feb-13,49837,12445,62282,0,1140,35,4,0,49837,10570,60407,0,1140,35,4,0,1737.93,1215.24,2,4,24-08-2012,27.5,4.24,0.04,31.78,64396,5425,257,472,49837,1642,12445,2114,62282,2,1126,0,35,0,0,1296.94,1104.33,85.15,228,233.22,100,1.76,2.33,100,0,0,0,49837,12445,62282,49837,5360,826,43651,0,12.41,10570,0,0,0,0,0,0,60407
ASSAM,13,JORHAT,07-02-2000,Mar-13,3071.84,2172.7,709.72,189.42,1827.95,376.48,114.36,2318.78,1490.12,376.48,104.49,1971.09,3071.84,2172.7,709.72,189.42,65070,21747,86817,0,1840,951,6,07-02-2000,Feb-13,65070,21747,86817,0,1840,951,6,0,51818,21747,73565,0,1852,701,3,1,3071.84,2172.7,1,4,24-08-2012,353.7,44.61,57.52,455.83,129054,13261,17504,11455,58852,37000,21747,48455,80599,601,1609,417,951,0,0,2244.67,1504.87,67.04,442.51,326.39,73.76,69.32,47.47,68.48,0,0,0,65070,21747,86817,52698,6628,12729,33341,0,36.73,21747,0,0,0,0,0,0,74445
ASSAM,14,KAMRUP,07-02-2000,Mar-13,3018.34,2129.06,644.75,244.53,1988.28,366.25,237.69,2592.22,1899.21,366.21,196.59,2462,3018.34,2129.06,644.75,244.53,85785,52723,138508,0,521,1531,0,07-02-2000,Feb-13,85785,52723,138508,0,521,1531,0,0,84725,21386,106111,0,521,975,0,0,3018.34,2129.06,2,2,24-08-2012,49.33,5.39,7.23,61.95,230279,29712,25829,32686,85783,60425,51385,93111,137168,1455,442,40,1531,12,0,2436.2,2194.23,90.07,102.5,82.6,80.59,114.12,57.25,50.17,0,0,0,85785,52723,138508,84725,0,0,35480,0,0,21386,0,0,0,0,0,0,106111
ASSAM,15,KARBI ANGLONG,18-09-2001,Mar-13,3832.82,2713.59,935.24,183.99,1628.37,51.12,42.18,1721.67,622.59,50.97,15.22,688.78,3832.82,2713.59,935.24,183.99,60953,19293,80246,0,3304,1406,4,18-09-2001,Feb-13,60953,19293,80246,0,3304,1406,4,0,9678,407,10085,0,2310,216,0,0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2372.36,176.12,7.42,998.98,456,45.65,137.56,14.28,10.38,0,0,0,60953,19293,80246,9678,0,9678,0,0,100,407,0,0,0,0,0,0,10085
ASSAM,16,KARIMGANJ,18-09-2001,Mar-13,2672.51,1865.25,586.72,220.54,1730.37,343.3,244.49,2318.16,1502.46,343.3,244.49,2090.25,2672.51,1865.25,586.72,220.54,78992,15409,94401,14,1051,912,3,18-09-2001,Feb-13,78992,15409,94401,14,1051,912,3,0,75300,15409,90709,0,1054,623,1,0,2672.51,1865.25,2,3,24-08-2012,64.68,11.9,0.18,76.76,97153,1264,12,275,78992,2477,15409,2752,94401,360,1051,0,912,0,0,2148.75,1757.78,81.8,209.76,238.36,100,60.36,43.84,72.63,17.5,0,0,78992,15409,94401,75800,21020,3785,50495,0,32.72,15409,0,0,0,0,0,0,91209
ASSAM,17,KOKRAJHAR,11-03-2005,Mar-13,2979.14,2075.89,638.56,264.69,1935.06,394.05,117.58,2446.69,1806.94,390.49,79.37,2276.8,2979.14,2075.89,638.56,264.69,84830,35087,119917,0,1157,146,3,11-03-2005,Feb-13,84830,35087,119917,0,1157,146,3,0,74885,19743,94628,0,1224,146,2,1,2979.14,2075.89,2,3,24-08-2012,44.84,2.32,20.31,67.47,33387,1356,12783,56,17284,7725,8322,7781,25606,11,293,0,63,0,0,2245.27,1865.44,83.08,225.86,243.92,100,7.31,7.14,97.67,0,0,0,84830,35087,119917,75889,7601,41797,26092,14,65.09,19843,0,0,0,0,0,0,95732
ASSAM,18,LAKHIMPUR,14-01-2004,Mar-13,3024.58,2138.81,646.27,239.5,2007.79,393.74,101.48,2503,1759.82,377.93,101.48,2239.23,3024.58,2138.81,646.27,239.5,73224,22938,96162,0,1432,276,4,14-01-2004,Feb-13,73224,22938,96162,0,1432,276,4,0,60821,3900,64721,0,1432,276,7,3,3024.58,2138.81,2,2,24-08-2012,28.88,4.08,9.07,42.03,126421,13329,33431,16063,73224,14452,22682,30515,95906,286,1415,4,268,0,0,2293.57,1852.02,80.75,286.4,286.7,100,13.8,19.48,100,0,0,0,73224,22938,96162,60821,138,999,59684,0,1.87,3900,0,0,0,0,0,0,64721
ASSAM,19,MARIGAON,18-09-2001,Mar-13,1802.88,1249.95,375.72,177.21,1178.34,217.59,144.68,1540.61,1110.01,217.59,142.38,1469.98,1802.88,1249.95,375.72,177.21,60770,105564,166334,0,326,797,3,18-09-2001,Feb-13,60770,105564,166334,0,326,797,3,0,56490,105564,162054,0,505,596,2,0,1802.88,1249.95,2,3,24-08-2012,10.51,2.28,2.02,14.81,133883,120,270,0,59634,560,73689,560,133323,0,300,0,750,0,0,1618.55,1256.82,77.65,57.06,79.1,100,49.92,24.99,50.06,0,0,0,60770,105564,166334,56490,7330,12218,36942,0,34.6,105564,0,0,0,0,0,0,162054
ASSAM,20,NAGAON,15-07-2005,Mar-13,7161.99,5052.42,1594.4,515.17,4478.82,758,481.7,5718.52,3880.3,756.03,378.69,5015.02,7161.99,5052.42,1594.4,515.17,168391,60850,229241,0,2468,621,10,15-07-2005,Feb-13,168391,60850,229241,0,2468,621,10,0,158290,12336,170626,0,2468,621,0,0,,,,,,,,,,242531,29337,16592,6343,159312,26199,50677,32542,209989,10,2468,72,591,2,0,6005.87,4372.63,72.81,622.54,435.78,70,42.06,42.95,100,0,0,0,168391,60850,229241,159819,7583,5791,144916,5,8.37,12336,0,0,0,0,0,0,172155
ASSAM,21,NALBARI,18-09-2001,Mar-13,3139.74,2195.41,676.86,267.47,1858.97,337.55,78.35,2274.87,862.63,237.55,78.35,1178.53,3139.74,2195.41,676.86,267.47,88093,127387,215480,0,282,710,5,18-09-2001,Feb-13,88093,127387,215480,0,282,710,5,0,53229,20039,73268,0,282,597,0,0,3139.74,2195.41,1,4,24-08-2012,330.48,38.62,68.23,437.33,127388,5689,2605,121,79902,8939,38426,9060,118328,780,282,0,710,0,0,2634.4,1035.57,39.31,56.4,53.22,94.36,42.76,41.12,96.16,0,0,0,88093,127387,215480,53674,184,0,31649,0,0.34,20039,0,0,0,0,0,0,73713
ASSAM,22,NORTH CACHAR HILLS,31-07-2006,Aug-12,1293,913.76,305.08,74.16,502.17,0,16.19,518.36,103.5,0,16.19,119.69,1293,913.76,305.08,74.16,21328,1102,22430,0,810,194,5,31-07-2006,Aug-12,21328,1102,22430,0,810,194,5,0,5398,0,5398,0,34,16,0,0,,,,,,,,,,,,,,,,,,,,,,,,,779.29,80.97,10.39,305.56,27.6,9.03,18.6,0,0,0,0,0,21328,1102,22430,5398,0,5398,0,0,100,0,0,0,0,0,0,0,5398
ASSAM,23,SIBSAGAR,18-03-2002,Mar-13,3209.83,2259.72,729.12,220.99,2101.24,449.78,153.29,2704.31,1823.9,449.78,152.99,2426.68,3209.83,2259.72,729.12,220.99,74686,52367,127053,0,2135,935,4,18-03-2002,Feb-13,74686,52367,127053,0,2135,935,4,0,62746,22435,85181,0,2135,935,1,8,3209.83,2259.72,2,2,24-08-2012,77.3,3.06,3.03,83.39,150631,5680,5903,4083,74272,22339,49937,26422,124209,382,2102,21,922,0,0,2405.15,1836.9,76.37,562.6,388.26,69.01,46.76,65.45,100,0,0,0,74686,52367,127053,63774,1406,2891,59477,0,6.74,22642,0,0,0,0,0,0,86416
ASSAM,24,SONITPUR,07-02-2000,Mar-13,4851,3387.94,1094.71,368.35,3113.68,538.3,242.92,3894.9,2941.55,537.95,242.92,3722.43,4851,3387.94,1094.71,368.35,120048,93032,213080,42,1951,607,6,07-02-2000,Feb-13,120048,93032,213080,42,1951,607,6,0,99834,23944,123778,3,1951,607,3,0,4851,3387.94,2,4,24-08-2012,163.08,12.03,21.72,196.83,230738,13216,23141,17735,119266,36701,57036,54436,176302,442,1951,87,606,0,1,3940.16,3159.9,80.2,547.77,357.87,65.33,33.22,42.8,100,42,2,4.76,120048,93032,213080,101250,4344,5227,91679,0,9.45,24897,219,199,0,0,0,0,126147
ASSAM,25,TINSUKIA,17-05-2005,Mar-13,2840.31,1984.83,619.16,236.32,1687.92,394.31,35.92,2118.15,989.59,374.39,33.93,1397.91,2840.31,1984.83,619.16,236.32,68774,29814,98588,0,870,623,8,17-05-2005,Feb-13,68774,29814,98588,0,870,623,8,0,57648,25899,83547,0,870,574,8,0,2840.31,1984.83,2,2,24-08-2012,348.35,9.97,22.97,381.29,167396,6892,11520,874,67748,69075,29699,69949,97447,309,859,0,595,0,0,2224.3,1109.48,49.88,211.93,156.05,73.63,35.82,34.62,96.65,0,0,0,68774,29814,98588,58808,6778,7121,44907,0,23.63,26199,0,0,0,0,0,0,85007
ASSAM,26,UDALGURI,15-01-2008,Mar-13,4038.66,2841.7,903.71,293.25,2400.11,459.95,151.94,3012,1607.78,441.22,151.94,2200.94,4038.66,2841.7,903.71,293.25,85751,67169,152920,30,1434,396,7,15-01-2008,Feb-13,85751,67169,152920,30,1434,396,7,0,49225,13584,62809,30,1434,224,1,0,4038.66,2841.7,1,4,24-08-2012,436.88,51.05,90.2,578.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3141.65,1703.13,54.21,298.32,279.63,93.73,32.3,17.62,54.55,60,52.38,87.3,85751,67169,152920,49954,4571,19273,26109,1,47.73,13584,0,0,0,0,0,0,63538
BIHAR,1,ARARIA,12-03-2003,Mar-13,4630.29,3129.75,1116.55,383.99,1562.53,500.93,109.25,2172.71,1078.95,477.15,85.25,1641.35,4630.29,3129.75,1116.55,383.99,100000,74194,174194,50,1594,42,10,12-03-2003,Mar-13,100000,74194,174194,50,1594,42,10,0,62033,4239,66272,0,1594,37,10,1,4630.29,3129.75,2,2,31-05-2012,415.66,100.89,4.14,520.69,174614,0,0,0,99900,520,74194,520,174094,0,1354,0,0,0,0,2913.5,1065.01,36.55,488.9,438.44,89.68,3.36,1.84,54.76,25,0,0,100000,74194,174194,62033,6998,187,50579,0,11.58,4239,0,0,0,0,0,0,66272
BIHAR,2,ARWAL,20-02-2006,Mar-13,2565.43,1738.33,620.08,207.02,904.46,276.6,0,1181.06,715.08,265.68,0,980.76,2565.43,1738.33,620.08,207.02,50500,43853,94353,50,848,53,5,20-02-2006,Mar-13,50500,43853,94353,50,848,53,5,0,30373,6446,36819,14,816,35,1,0,2565.43,1738.33,2,2,31-05-2012,164.61,60.57,0.1,225.28,96134,0,0,1866,49621,1621,43026,3487,92647,11,374,0,0,0,0,1529.16,679.1,44.41,252.1,133.55,52.98,4.24,0,0,50,4.5,9,50500,43853,94353,30373,6524,0,23322,0,21.48,6446,3,0,42,5,0,0,36819
BIHAR,3,AURANGABAD,23-11-2005,Mar-13,7219.24,4914.68,1790.05,514.51,2431.36,574.72,68.26,3074.34,1490.19,559.87,68.26,2118.32,7219.24,4914.68,1790.05,514.51,123115,90829,213944,50,3060,463,10,23-11-2005,Mar-13,123115,90829,213944,50,3060,463,10,0,51401,15218,66619,23,2122,228,0,12,7219.24,4914.68,2,2,31-05-2012,547.5,284.67,0.34,832.51,213913,0,0,0,123115,408,90390,408,213505,4,7,2,0,0,0,3966.07,1426.35,35.96,1280.7,561.85,43.87,46.19,13.6,29.44,20,11.44,57.2,123115,90829,213944,51401,24994,0,26407,0,48.63,15218,0,0,0,0,0,0,66619
BIHAR,4,BANKA,22-03-2001,Mar-13,4127.69,2814.26,1004.28,309.15,1432.13,670.14,360.35,2462.62,982.33,566.03,289.14,1837.5,4127.69,2814.26,1004.28,309.15,82439,0,82439,75,2764,386,10,22-03-2001,Mar-13,82439,0,82439,75,2764,386,10,0,50870,18416,69286,31,2764,167,0,11,4127.69,2814.26,2,1,31-05-2012,343.23,75.09,11.49,429.81,86663,57482,1115,1788,81907,2968,0,4756,81907,32,926,52,7,27,2,2003.51,852.29,42.54,814.1,649.83,79.82,30.28,4.95,16.35,55,6,10.91,82439,0,82439,50870,11648,1694,37518,36,26.23,18416,2340,366,4382,6,2,21,69286
BIHAR,5,BEGUSARAI,18-03-2002,Mar-13,7272.2,4860.75,1707.05,704.4,3870.43,1154.61,137.41,5162.45,3186.28,1018.59,136.77,4341.64,7272.2,4860.75,1707.05,704.4,192877,192877,385754,333,2156,724,10,18-03-2002,Mar-13,192877,192877,385754,333,2156,724,10,0,168344,30700,199044,306,2078,380,80,4,7272.2,4860.75,2,2,31-05-2012,656.49,170.6,0.24,827.33,410947,77164,87,9297,191885,24279,185486,33576,377371,44,479,60,192,9,12,4642.71,3249.69,70,509.66,473.3,92.87,55.22,25.55,46.27,106.6,67.22,63.06,192877,192877,385754,168344,48631,0,119713,0,28.89,30700,0,0,0,0,0,0,199044
BIHAR,6,BHAGALPUR,12-03-2003,Mar-13,7537.71,5096.06,1834.34,607.31,2721.47,1263.77,246.34,4231.58,2282.87,884.86,246.34,3414.07,7537.71,5096.06,1834.34,607.31,154950,187409,342359,50,2602,1331,10,12-03-2003,Mar-13,154950,187409,342359,50,2602,1331,10,0,88611,25949,114560,66,2602,60,2,2,7537.71,5096.06,2,4,31-05-2012,465.26,87.48,8.49,561.23,340102,0,0,7061,148238,2292,182511,9353,330749,5,1368,0,11,0,0,4646.5,2400.98,51.67,731.9,711.04,97.15,106.24,5.49,5.17,50,58.11,100,154950,187409,342359,88611,14018,458,65228,0,16.34,25949,0,0,0,0,0,0,114560
BIHAR,7,BHOJPUR,17-05-2005,Mar-13,8121.9,5485.61,1977.85,658.44,2841.12,813.95,119.44,3774.51,2160.26,813.95,118.96,3093.18,8121.9,5485.61,1977.85,658.44,164410,131472,295882,50,3350,319,10,17-05-2005,Mar-13,164410,131472,295882,50,3350,319,10,0,83579,56722,140301,0,3350,319,7,7,8121.9,5485.61,2,3,31-05-2012,568.63,167.3,1.5,737.43,313835,0,0,5418,163607,26487,118323,31905,281930,65,1390,36,160,0,0,5052.98,2265.08,44.83,875.8,620.88,70.89,25.04,10.23,40.85,50,0,0,164410,131472,295882,83579,12112,293,65444,0,14.84,56722,0,0,0,0,0,0,140301
BIHAR,8,BUXAR,23-11-2005,Mar-13,4307.11,2913.81,1046.5,346.8,1477.14,450.43,9.48,1937.05,1359.85,416.19,4.42,1780.46,4307.11,2913.81,1046.5,346.8,85268,78398,163666,50,1654,96,10,23-11-2005,Mar-13,85268,78398,163666,50,1654,96,10,0,38067,41355,79422,20,1623,96,12,3,4307.11,2913.81,2,2,31-05-2012,352.97,91.74,1.23,445.94,167724,0,0,1275,77997,16722,71730,17997,149727,441,348,24,51,0,0,2588.95,1120.93,43.3,485,471.63,97.24,7.68,7.37,95.96,50,16.39,32.78,85268,78398,163666,38067,11301,50,26716,0,29.82,41355,0,0,0,0,0,0,79422
BIHAR,9,DARBHANGA,12-03-2003,Mar-13,16395.84,11001.64,4048.56,1345.64,5487.27,1360.7,203.94,7051.91,2967.01,1047.18,203.94,4218.13,16395.84,11001.64,4048.56,1345.64,360250,282960,643210,50,3492,488,10,12-03-2003,Mar-13,360250,282960,643210,50,3492,488,10,0,140361,44363,184724,2,2322,372,23,11,16395.84,11001.64,2,1,31-05-2012,1364.31,391.78,0.18,1756.27,641347,0,0,12056,346712,7325,275254,19381,621966,578,892,76,820,0,0,11853.58,3731.88,31.48,1128.6,319.67,28.32,37.15,4.3,11.57,75,0,0,360250,282960,643210,140361,30310,0,110051,0,21.59,44363,0,20318,1718,0,0,0,184724
