State_Name,SL_No,District_Name,Total_Projects_Outlay,ApprShare_Center,ApprShare_State,ApprShare_Beneficiary,Rof_Center,Rof_State,Rof_Beneficiary,Rof_Total,ExpReported_Center,ExpReported_State,ExpReported_Beneficiary,ExpReported_Total,PO_IHHL_BPL,PO_IHHL_APL,PO_IHHL_TOTAL,PO_SCW,PO_School_Toilets,PO_Anganwadi_Toilets,PO_RSM,PO_PC,PP_IHHL_BPL,PP_IHHL_APL,PP_IHHL_TOTAL,PP_SCW,PP_School_Toilets,PP_Anganwadi_Toilets,PP_RSM,PP_PC,BPL_Appr.(C+S+B),BPL_Exp.(C+S+B),BPL_(%)_age,School_Appr.(C+S+B),School_Exp.(C+S+B),School_(%)_age,Anganwadi_Appr.(C+S+B),Anganwadi_Exp.(C+S+B),Anganwadi_(%)_age,Sanitary_Complex_Appr.(C+S+B),Sanitary_Complex_Exp.(C+S+B),Sanitary_Complex_(%)_age,IHHL_Objective_BPL,IHHL_Objective_APL,IHHL_Objective_Total,IHHL_BPL_Ach_Total_BPL,IHHL_BPL_Ach_SC,IHHL_BPL_Ach_ST,IHHL_BPL_Ach_General,IHHL_BPL_Ach_PH,IHHL_BPL_Ach_%_SC_ST,IHHL_APL_Ach_Total_APL,IHHL_APL_Ach_SC,IHHL_APL_Ach_ST,IHHL_APL_Ach_Small_Marginal_Farmers,IHHL_APL_Ach_Landless_Labourers,IHHL_APL_Ach_PH,IHHL_APL_Ach_Women_Headed_Households,IHHL_Total,Rural_Households,Census_2001_IHHL
MEGHALAYA,3,JAINTIA HILLS,1625.05,1141.78,372.82,110.45,1494.87,325.45,37.17,1857.49,794.87,300.77,37.17,1132.81,31950,6729,38679,50,595,155,5,0,20452,4585,25037,26,493,141,5,0,1148.83,681.18,59.29,173.39,187.65,100,15.5,1.46,9.42,100,40.96,40.96,31950,6729,38679,20452,0,19812,0,0,96.87,4585,0,0,0,0,0,0,25037,59681,12228
MEGHALAYA,4,RI BHOI,1553.53,1074.04,403.07,76.42,1416.02,361.32,17.81,1795.15,942.67,312.73,14.98,1270.38,16276,21196,37472,50,1946,305,3,0,13772,12283,26055,38,1946,290,0,0,546.61,503.5,92.11,663,592.1,89.31,29.92,20.6,68.85,73.5,54,73.47,16276,21196,37472,13772,0,4419,0,0,32.09,12283,0,0,0,0,0,0,26055,41925,18085
MEGHALAYA,5,SOUTH GARO HILLS,1237.23,858.26,307.91,71.06,1213.07,282.12,0,1495.19,598.76,271.26,0,870.02,12891,5346,18237,30,1074,227,4,0,12251,3568,15819,22,501,132,0,0,530.16,398.74,75.21,392.03,302.66,77.2,22.72,12.84,56.51,60,28.8,48,12891,5346,18237,12251,0,12251,0,0,100,3568,0,3568,0,0,0,0,15819,21836,7482
MEGHALAYA,6,WEST GARO HILLS,2772.29,1669.52,728.49,374.28,2524.8,660.18,0,3184.98,1614.45,587.14,0,2201.59,44385,11179,55564,50,2244,448,4,0,44385,8700,53085,6,1447,388,1,0,1513.77,1072.19,70.83,717.6,807.69,100,36.1,21.18,58.67,100,9.23,9.23,44385,11179,55564,44385,0,44385,0,0,100,8700,0,0,0,0,0,0,53085,107941,36004
MEGHALAYA,7,WEST KHASI HILLS,2137.32,1506.47,503.89,126.96,2119.51,473.33,1546.47,4139.31,1096.87,449.67,21.26,1567.8,36808,1803,38611,50,1013,190,6,0,20760,1803,22563,31,1953,244,0,0,1384.22,666.34,48.14,370.21,666.18,100,17.3,26.75,100,93.36,61.34,65.7,36808,1803,38611,20760,0,20760,0,0,100,1803,0,0,0,0,0,0,22563,56508,9941
MIZORAM,1,AIZAWL,1088.11,751.95,265.15,71.01,579.81,155.74,67.82,803.37,542.55,133.81,67.82,744.18,16525,3497,20022,60,1025,454,5,0,11395,3300,14695,60,674,401,0,0,472.46,316.13,66.91,164.14,129.92,79.15,22.92,22.62,98.69,126.8,118,93.06,16525,3497,20022,11395,0,11395,0,0,100,3300,0,0,0,0,0,0,14695,17157,12985
MIZORAM,2,CHAMPHAI,1010.51,695.73,252.24,62.54,560.64,146.09,52.36,759.09,545.73,145.22,52.36,743.31,11077,1949,13026,54,1097,282,3,0,11077,1949,13026,51,862,282,0,0,323.63,260.67,80.55,289.51,218.39,75.43,19.08,19.06,99.9,104.01,98.91,95.1,11077,1949,13026,11077,0,11077,0,0,100,1949,0,0,0,0,0,0,13026,15604,10398
MIZORAM,3,KOLASIB,489.29,336.08,115.08,38.13,282.26,71.19,38.13,391.58,247.84,69.94,28.79,346.57,8833,720,9553,20,360,97,3,0,8833,720,9553,21,294,97,0,0,214.25,142.72,66.61,93.83,68.26,72.75,6.16,6.17,100,40,40.7,100,8833,720,9553,8833,0,8833,0,0,100,720,0,0,0,0,0,0,9553,7664,4897
MIZORAM,4,LAWNGTLAI,1079.08,736.95,258.51,83.62,582.01,167.4,62.05,811.46,575,152.57,62.05,789.62,16544,2773,19317,149,908,141,2,0,16544,2773,19317,149,676,141,0,0,375.97,295.1,78.49,276.32,187.21,67.75,9.42,12.83,100,118,109.19,92.53,16544,2773,19317,16544,0,16544,0,0,100,2773,0,0,0,0,0,0,19317,19039,8901
MIZORAM,5,LUNGLEI,1222.06,836.68,292.49,92.89,661.75,188.52,89.3,939.57,616.81,188.52,89.3,894.64,19280,4665,23945,150,1287,218,3,0,18594,4665,23259,161,679,128,0,0,360.21,357.49,99.24,379.31,145.28,38.3,16.98,7.95,46.82,120,141.56,100,19280,4665,23945,18594,0,18594,0,0,100,4665,0,0,0,0,0,0,23259,18748,10125
MIZORAM,6,MAMIT,654.3,448.63,166.18,39.49,340.33,109.08,30.53,479.94,281.11,63.25,30.53,374.89,5459,2000,7459,50,734,222,0,0,5384,2000,7384,46,352,219,0,0,124.64,95.44,76.57,217.47,70.4,32.37,17.2,17.3,100,100,81.66,81.66,5459,2000,7459,5384,0,5334,0,0,99.07,2000,0,0,0,0,0,0,7384,14048,6105
MIZORAM,7,SAIHA,391.32,275.29,87.52,28.51,231.51,54.68,18.18,304.37,204.59,46.56,18.18,269.33,7238,567,7805,0,214,99,2,0,7238,567,7805,0,169,10,0,0,209.62,151.8,72.42,51.13,35.8,70.02,9.9,1,10.1,0,0,0,7238,567,7805,7238,0,7238,0,0,100,567,0,0,0,0,0,0,7805,6305,5565
MIZORAM,8,SERCHHIP,367.47,250.27,84.33,32.87,205.92,50.8,28.35,285.07,178.88,49.64,28.35,256.87,4947,2804,7751,77,280,117,2,0,4947,2804,7751,77,80,117,0,0,88.02,86.21,97.94,93,16,17.2,7.12,7.1,99.72,62.21,60.16,96.7,4947,2804,7751,4947,0,4947,0,0,100,2804,0,0,0,0,0,0,7751,6309,4309
NAGALAND,1,DIMAPUR,1254.41,884.82,277.99,91.6,862.44,179.22,9.73,1051.39,868.87,178.37,9.73,1056.98,28927,3331,32258,0,450,215,3,0,23136,3131,26267,10,368,204,1,0,916.31,715.07,78.04,151.74,88.37,58.24,14.01,14,99.93,0,12.5,0,28927,3331,32258,23136,0,23136,0,0,100,3131,0,0,0,0,0,0,26267,36034,29324
NAGALAND,2,KIPHIRE,868.68,607.44,206.49,54.75,553.82,0,0,553.82,508.05,0,0,508.05,14316,78,14394,10,194,77,4,0,6885,78,6963,2,90,69,0,0,572.64,351.14,61.32,74.69,34.65,46.39,7.72,6.9,89.38,12.57,2,15.91,14316,78,14394,6885,0,6885,0,0,100,78,0,0,0,0,0,0,6963,13400,2163
NAGALAND,3,KOHIMA,713.9,511.98,135.81,66.11,506.55,138.23,36.44,681.22,504.02,138.22,36.44,678.67,25610,13063,38673,189,365,184,3,0,24650,10776,35426,180,297,184,2,0,463.69,431.08,92.97,77.28,67.83,87.77,13.16,11.95,90.81,37.65,35.42,94.08,25610,13063,38673,24650,0,24650,0,0,100,10776,0,0,0,0,0,0,35426,26421,20299
NAGALAND,4,LONGLENG,363.97,254.21,85.54,24.22,232.3,0,0,232.3,180.19,0,0,180.19,6438,0,6438,8,26,40,2,0,2202,0,2202,2,26,36,0,0,257.52,112.3,43.61,10.01,10.01,100,4,3.6,90,7.5,2,26.67,6438,0,6438,2202,0,2202,0,0,100,0,0,0,0,0,0,0,2202,9896,5449
NAGALAND,5,MOKOKCHUNG,516.6,362.24,120.69,33.67,355.89,87.39,15.52,458.8,333.98,86.79,15.04,435.82,11000,2312,13312,10,430,110,2,0,11022,2312,13334,5,301,135,0,0,286.12,250.79,87.65,125.02,69.82,55.85,5.5,7.7,100,7.48,7,93.58,11000,2312,13312,11022,0,11022,0,0,100,2312,0,0,0,0,0,0,13334,30016,30035
NAGALAND,6,MON,967.54,681.75,214.63,71.16,653.49,95.75,16.4,765.64,657.8,92.09,16.4,766.28,20631,7839,28470,17,368,99,2,0,15056,6832,21888,10,292,96,2,0,691.23,499.88,72.32,110.6,74.24,67.12,7.56,6.15,81.35,12.63,10.28,81.39,20631,7839,28470,15056,0,15056,0,0,100,6832,0,1103,0,0,0,0,21888,35804,25306
NAGALAND,7,PEREN,395.83,278.51,86.14,31.18,275.18,68.13,13.83,357.14,266.97,68.13,13.83,348.94,9018,2325,11343,6,95,148,3,0,7093,2002,9095,3,188,144,1,0,282.52,197.18,69.79,21.03,43.46,100,11.9,9.4,78.99,7.47,3,40.16,9018,2325,11343,7093,0,7093,0,0,100,2002,0,576,0,0,0,0,9095,15850,1056
NAGALAND,8,PHEK,732,511.32,155.91,64.77,505.5,149.45,32.06,687.01,500.7,149.45,30.28,680.43,18742,1160,19902,11,155,89,2,0,16950,1086,18036,9,304,79,2,0,549.27,449.06,81.76,35.63,67.84,100,5.76,4.75,82.47,13.71,10.13,73.89,18742,1160,19902,16950,0,16950,0,0,100,1086,0,482,0,0,0,0,18036,32889,12863
NAGALAND,9,TUENSANG,578.09,403.52,129.39,45.18,393.34,120.56,14.11,528.01,357.43,119.41,12.84,489.68,13027,0,13027,5,214,81,3,0,10764,0,10764,5,220,79,1,0,420.85,313.83,74.57,54.27,56.02,100,7.51,7.3,97.2,6.85,6.73,98.25,13027,0,13027,10764,0,10764,0,0,100,0,0,0,0,0,0,0,10764,32185,28042
NAGALAND,10,WOKHA,513.83,370.71,106.68,36.44,355.27,60.05,10.46,425.78,383.47,60.02,10.46,453.95,11813,1146,12959,7,134,196,3,0,8331,1038,9369,5,134,89,1,0,367.82,248.24,67.49,49,62.91,100,19.4,10.2,52.58,8.72,6.75,77.41,11813,1146,12959,8331,0,8331,0,0,100,1038,0,460,0,0,0,0,9369,27028,10221
NAGALAND,11,ZUNHEBOTO,1052.73,740.54,240.48,71.71,725.3,134.17,27.22,886.69,744.65,134.16,27.22,906.03,20570,0,20570,12,541,63,2,0,16628,0,16628,1,473,148,1,0,713.13,603.99,84.7,173.34,92.45,53.33,3.16,9.75,100,10.8,1,9.26,20570,0,20570,16628,0,16628,0,0,100,0,0,0,0,0,0,0,16628,25388,11620
ORISSA,1,ANGUL,4152.45,2794.83,1007.11,350.51,1615.06,581.98,115.44,2312.48,907.68,347.94,115.44,1371.07,109581,77228,186809,24,2040,795,10,0,62073,36978,99051,4,2040,795,32,32,2857.98,753.15,26.35,408.16,396.23,97.08,39.97,34.12,85.36,48,0,0,109581,77228,186809,62073,0,0,0,0,0,36978,19,1,53,16,0,13,99051,249585,17739
ORISSA,2,BALANGIR,6720.7,4496.49,1634.15,590.06,1825.45,670.97,249.48,2745.9,1468.63,615.59,241.64,2325.86,199853,142381,342234,28,2400,915,10,0,118351,24148,142499,4,2400,915,6,7,5044.53,1669.51,33.1,480,480,100,47.53,43.13,90.74,56,6,10.71,199853,142381,342234,118351,32359,25286,60706,0,48.71,24148,12146,11953,49,0,0,0,142499,387345,14857
ORISSA,3,BALESWAR,6649.37,4416.83,1561.67,670.87,3060.77,1082.21,499.83,4642.81,2689.69,1045.13,499.83,4234.66,281636,102367,384003,48,3787,1849,10,0,261663,99600,361263,16,3999,1849,37,48,4058.41,2771.63,68.29,757.4,832.39,100,107.43,9.83,9.15,96,15.68,16.33,281636,102367,384003,261663,77740,45410,138512,0,47.06,99600,0,0,0,0,0,0,361263,473512,33589
ORISSA,4,BARGARH,6105.44,4080.06,1472.77,552.61,2061.41,829.77,376.78,3267.96,1577.44,543.66,370.25,2491.35,175810,140072,315882,0,2393,361,10,0,120945,72486,193431,0,2443,388,0,4,4634.91,1863.57,40.21,478.6,497.91,100,18.06,18.83,100,0,0,0,175810,140072,315882,120945,20280,28117,72538,0,40.02,72486,93,89,352,0,0,0,193431,339364,16901
ORISSA,5,BHADRAK,4115.18,2746.55,987.86,380.77,1563.71,562.43,153.16,2279.3,831.62,315.65,153.16,1300.44,136849,81632,218481,0,1855,1190,8,0,86531,44397,130928,0,1844,1109,0,75,2774.89,741.04,26.71,411.96,403.17,97.87,81.01,1.5,1.85,0,0,0,136849,81632,218481,86531,20526,1645,64360,0,25.62,44397,10211,871,0,0,0,0,130928,274191,17005
ORISSA,6,BOUDH,2735.83,1845.44,665.73,224.66,989.22,356.86,120.52,1466.6,762.47,301.86,120.52,1184.85,71702,20970,92672,3,1033,258,10,0,41747,9583,51330,0,1015,258,9,1,2008.13,855,42.58,224.16,187.26,83.54,13.2,12.92,97.88,6,0,0,71702,20970,92672,41747,15996,5022,20718,0,50.35,9583,0,0,0,0,0,0,51330,103239,3035
ORISSA,7,CUTTACK,5811.85,3873.76,1386.78,551.31,2287.38,818.86,367.73,3473.97,1841.94,668.75,332.42,2843.11,178679,186195,364874,50,2426,42,10,0,124123,102940,227063,24,2486,155,0,120,4124.01,1997.15,48.43,507.1,527,100,2.1,7.06,100,100,45.92,45.92,178679,186195,364874,124123,40326,17921,65837,7,46.93,102940,0,0,0,0,0,0,227063,425082,40086
ORISSA,8,DEBAGARH,1705.3,1150.2,404.81,150.29,507.81,194.96,40.22,742.99,355.55,140.65,40.09,536.28,42977,19981,62958,20,620,190,10,0,27088,13355,40443,0,656,221,1,6,1084.11,293.34,27.06,124,156.73,100,9.51,8.16,85.8,40,0,0,42977,19981,62958,27088,9701,9099,8288,0,69.4,13355,0,0,0,0,0,0,40443,70511,2741
ORISSA,9,DHENKANAL,4603.56,3096.41,1118.23,388.92,1778.28,642.21,110.26,2530.75,921.7,334.2,110.26,1366.16,125111,65196,190307,32,2065,690,10,0,71739,26923,98662,3,2065,684,30,30,3255.08,824.64,25.33,414.36,350.37,84.56,38.19,16.9,44.25,64,3.49,5.45,125111,65196,190307,71739,0,0,0,0,0,26923,0,0,0,0,0,0,98662,253118,17053
ORISSA,10,GAJAPATI,2996.63,2026.75,737.68,232.2,1157.95,421.46,124.27,1703.68,824.64,379.16,124.27,1328.07,68154,42038,110192,14,1438,630,10,0,36829,10150,46979,0,1347,610,0,35,1986,859.18,43.26,352.7,325.47,92.28,33.96,26.27,77.36,28,3.9,13.93,68154,42038,110192,36829,2376,9771,5332,1,32.98,10150,0,633,0,0,0,0,46979,112872,5211
ORISSA,11,GANJAM,8954.97,5966.47,2140.54,847.96,2981.33,1153.01,393.31,4527.65,2209.16,754.72,393.31,3357.19,270886,180430,451316,20,4235,2505,10,0,174959,103218,278177,11,4223,2505,72,93,5887.51,2146.22,36.45,892.6,939.99,100,134.44,15.47,11.51,40,20.86,52.15,270886,180430,451316,174959,42015,7878,125030,0,28.52,103218,108,353,199,42,1,11,278177,602216,64902
ORISSA,12,JAGATSINGHAPUR,3340.31,2249.43,796.05,294.83,1490.68,527.54,219.78,2238,1090.91,473.06,159.29,1723.26,95623,116710,212333,16,2434,955,10,0,91889,88118,180007,8,2434,955,10,16,1895.17,1230.35,64.92,487.4,350.26,71.86,72.39,9.06,12.52,32,14,43.75,95623,116710,212333,91889,31572,4904,51959,5,39.7,88118,224,0,737,0,0,0,180007,237411,21037
ORISSA,13,JAJAPUR,6385.41,4283.17,1554.84,547.4,1765.91,662.45,225.9,2654.26,1260.36,503.13,225.9,1989.39,162500,191899,354399,50,3414,1355,10,0,87875,114316,202191,0,3414,1355,0,101,4034.03,1185.99,29.4,753.9,676.98,89.8,104.78,11.2,10.69,100,0,0,162500,191899,354399,87875,26675,16498,44136,82,49.13,114316,2292,76,0,0,0,0,202191,378135,43000
ORISSA,14,JHARSUGUDA,1483.49,1002.44,356.16,124.89,646.34,229.64,18.96,894.94,503.86,190.07,18.96,712.89,33172,34757,67929,30,811,433,10,0,23459,13489,36948,2,811,433,0,16,822.88,368.15,44.74,162.2,203.53,100,21.66,21.37,98.66,60,4.8,8,33172,34757,67929,23459,6796,11679,4984,0,78.75,13489,79,122,78,0,0,0,36948,83664,4948
ORISSA,15,KALAHANDI,7138.43,4776.4,1748.32,613.71,1725.54,631.61,47.28,2404.43,1304.12,516.44,47.12,1867.68,190958,105415,296373,50,2330,676,10,0,96784,62469,159253,0,2330,676,0,50,5468.67,1172.31,21.44,466,450.7,96.72,33.8,36.86,100,100,0,0,190958,105415,296373,96784,21897,22182,49175,0,45.54,62469,0,0,0,0,0,0,159253,377001,15574
ORISSA,16,KANDHAMAL,4428.09,2975.36,1100.63,352.1,960.28,380.35,96.47,1437.1,883.46,279.68,86.93,1250.07,112422,43118,155540,0,1812,937,5,0,33464,6073,39537,5,1790,649,21,10,3348.69,604.61,18.06,388.66,419.28,100,58.8,32.87,55.9,0,0,0,112422,43118,155540,33464,12071,16462,4931,5604,85.26,6073,0,0,0,0,0,0,39537,155335,9222
ORISSA,17,KENDRAPARA,4433.47,2981.58,1076.03,375.86,1790.54,646.19,174.41,2611.14,1308.12,480.3,174.41,1962.83,136153,80039,216192,9,2583,1064,10,0,94162,56909,151071,4,2627,1064,29,0,2922.27,1249.22,42.75,561.16,533.7,95.11,55.69,3.92,7.04,18,2,11.11,136153,80039,216192,94162,26519,414,67219,0,28.6,56909,0,0,0,0,0,0,151071,311465,20167
ORISSA,18,KENDUJHAR,9266.57,6221.22,2321.83,723.52,2517.79,939.67,148.99,3606.45,1762.96,726.46,148.99,2638.41,219850,43598,263448,50,5428,1590,10,0,80708,16943,97651,0,5184,820,1,8,6573.21,1365.04,20.77,1164.96,1079.8,92.69,107.86,44.1,40.89,100,0,0,219850,43598,263448,80708,21824,25076,33773,3,58.11,16943,0,0,0,0,0,0,97651,349736,14478
ORISSA,19,KHORDHA,4436.66,2959.3,1060.24,417.12,1775.64,636.16,178.64,2590.44,891.95,317.24,178.64,1387.84,150000,80593,230593,50,2431,150,8,0,103119,31550,134669,1,2431,184,8,0,2765.62,877.41,31.73,561.06,338.67,60.36,7.5,7.5,100,100,0,0,150000,80593,230593,103119,16999,5178,80571,0,21.51,31550,0,0,0,0,0,0,134669,247940,22528
ORISSA,20,KORAPUT,7781.77,5192.27,1913.5,676,2769.12,1020.5,248.43,4038.05,1368.98,533.05,236.23,2138.26,221421,42780,264201,50,2659,1130,10,0,102098,6407,108505,0,2604,1013,0,10,5875.68,1336.42,22.74,549.06,512.7,93.38,62.68,41.82,66.72,100,2,2,221421,42780,264201,102098,20839,58816,22443,0,78.02,6407,0,0,0,0,0,0,108505,283522,12142
ORISSA,21,MALKANGIRI,3532.33,2370.51,856.1,305.72,1399.3,505.34,113.87,2018.51,796.24,306.24,113.86,1216.34,89117,42591,131708,50,1650,534,10,0,57180,28499,85679,3,1635,522,0,1,2353.2,699.08,29.71,348.9,375.63,100,27.25,27.26,100,100,7.84,7.84,89117,42591,131708,57180,26250,19456,6700,0,79.93,28499,0,0,0,0,0,0,85679,126306,4168
ORISSA,22,MAYURBHANJ,12029.74,7971.46,2896.26,1162.02,3254.89,1182.59,535.2,4972.68,3120.22,1182.48,534.46,4837.16,369475,193293,562768,10,4642,1698,10,0,272875,52300,325175,1,4642,1894,0,60,9266.5,3494.35,37.71,1022.9,864.1,84.48,84.91,73.85,86.97,20,7.24,36.2,369475,193293,562768,272875,38669,173193,61013,0,77.64,52300,0,0,0,0,0,0,325175,544764,22152
ORISSA,23,NABARANGAPUR,5971.15,3982.53,1478.84,509.78,1265.99,470.11,38.52,1774.62,943.89,330.57,38.52,1312.98,158604,95891,254495,50,1838,378,10,0,62576,30564,93140,0,2281,961,0,0,4637.41,738.21,15.92,415,373.87,90.09,18.91,42.8,100,100,0,0,158604,95891,254495,62576,28290,31665,2621,0,95.81,30564,0,0,0,0,0,0,93140,253461,9363
ORISSA,24,NAYAGARH,4723.4,3146.15,1123.53,453.72,1866.22,666.45,181.54,2714.21,1177.01,464.88,181.54,1823.43,134750,72562,207312,51,1993,34,8,0,89947,18040,107987,9,1993,552,0,0,3076.91,1179.47,38.33,433.4,418.29,96.51,1.7,1.93,100,102,21.41,20.99,134750,72562,207312,89947,9845,2881,77221,0,14.15,18040,0,0,0,0,0,0,107987,213265,24304
ORISSA,25,NUAPADA,3920.21,2634.16,956.66,329.39,869.25,347.34,46.83,1263.42,785.68,260.45,46.83,1092.96,101492,27298,128790,20,941,585,10,0,47375,13319,60694,6,941,585,10,0,2973.41,755.06,25.39,204.26,203.24,99.5,29.83,18.81,63.06,40,10.8,27,101492,27298,128790,47375,12570,15518,19287,0,59.29,13319,0,0,0,0,0,0,60694,151921,5135
ORISSA,26,PURI,5865.69,3914.59,1396.07,555.03,2324.5,828.99,268.85,3422.34,1473.99,566.87,268.85,2309.71,160972,70160,231132,50,2250,1130,10,0,102358,28206,130564,28,2190,1136,8,0,3819.55,1603.67,41.99,523.96,468.2,89.36,74.86,2.8,3.74,100,54.2,54.2,160972,70160,231132,102358,12950,890,88518,0,13.52,28206,0,0,0,0,0,0,130564,317002,25593
ORISSA,27,RAYAGADA,5583.72,3769.28,1379.64,434.8,1286.37,470.83,55.98,1813.18,820.8,331.48,55.98,1208.26,134397,77807,212204,25,2931,1001,10,0,69107,3954,73061,0,2158,478,15,0,3691.69,567.43,15.37,817.36,386.55,47.29,68.82,18.69,27.16,50,0,0,134397,77807,212204,69107,14395,35205,19047,0,71.77,3954,0,0,0,0,0,0,73061,191615,7171
ORISSA,28,SAMBALPUR,3594.39,2425.16,869.18,300.05,1011.98,362.69,83.95,1458.62,727.5,281.32,83.07,1091.89,88701,59914,148615,0,2217,480,10,0,53585,21089,74674,0,2217,480,0,0,2275.6,651.64,28.64,476.86,363.54,76.24,24.37,23.05,94.58,0,0,0,88701,59914,148615,53585,16298,15459,21119,0,59.26,21089,0,0,0,0,0,0,74674,178958,8794
ORISSA,29,SONEPUR,3073.09,2064.03,736.73,272.33,848.63,320.84,137.38,1306.85,613.83,243.12,136.87,993.82,80396,26722,107118,0,1563,214,10,0,51324,13394,64718,0,1587,214,5,0,2055.38,604.93,29.43,313.06,291.61,93.15,10.71,12.22,100,0,1.02,0,80396,26722,107118,51324,13052,3875,34397,0,32.98,13394,0,0,0,0,0,0,64718,140714,5062
ORISSA,30,SUNDARGARH,4665.63,3096.27,1104.01,465.35,2279.58,836.66,283.01,3399.25,1461.12,543.07,285.16,2289.35,183809,107961,291770,18,2444,1391,10,0,140022,28907,168929,3,2821,1496,0,6,3113.22,1412.44,45.37,488.8,464.71,95.07,74.54,68.8,92.3,36,5.58,15.5,183809,107961,291770,140022,18959,95467,25596,0,81.72,28907,0,276,1,0,0,0,168929,310762,15315
PUDUCHERRY,1,PONDICHERRY,572.56,481.72,0,90.84,94.84,0,0,94.84,79.07,0,0,79.07,18000,0,18000,0,26,16,3,0,2268,0,2268,30,0,16,2,0,499.76,34.43,6.89,9.1,0,0,3.2,3.2,100,0,24.79,0,18000,0,18000,2268,657,0,1600,0,28.97,0,0,0,0,0,0,0,2268,69275,0
PUNJAB,1,AMRITSAR,3939.15,2484.93,1072.78,381.44,415.36,112.84,0,528.2,260.17,102.28,0,362.45,90089,66983,157072,0,599,378,0,0,2716,84262,86978,1,650,50,0,0,2890.55,83.04,2.87,119.8,235.54,100,30.12,2.36,7.84,0,0,0,90089,66983,157072,2716,719,0,1307,0,26.47,84262,150,0,247,170,5,10,86978,212566,72468
PUNJAB,2,BARNALA,560.71,360.73,145.42,54.56,107.58,0,0,107.58,42.03,0,0,42.03,12137,12000,24137,35,54,123,0,0,12593,12450,25043,3,58,100,0,0,304.8,25.88,8.49,10.8,0,0,7.82,0.15,1.92,70,0,0,12137,12000,24137,12593,7143,0,5090,0,56.72,12450,0,0,0,0,0,0,25043,74819,35560
PUNJAB,3,BATHINDA,1146.55,775.3,305.63,65.62,409.39,112.64,16.94,538.97,145.77,71.7,16.8,234.27,40000,11602,51602,14,442,0,7,0,12766,14565,27331,9,422,652,7,0,890,88.66,9.96,107.16,74.8,69.8,0,52.16,0,28,4.2,15,40000,11602,51602,12766,8706,0,3435,0,68.2,14565,0,0,0,0,0,0,27331,170853,102816
PUNJAB,4,FARIDKOT,300.92,181.3,87.54,32.08,39.62,14.39,0,54.01,47.45,14.12,0,61.57,6000,0,6000,0,410,0,1,0,1418,1168,2586,0,368,117,0,0,179.7,22.64,12.6,93.86,0,0,0,2.05,0,0,0,0,6000,0,6000,1418,680,0,593,0,47.95,1168,0,0,0,0,0,0,2586,76262,32349
PUNJAB,5,FATEHGARH SAHIB,233.72,151.47,65.1,17.15,24.4,41.71,0,66.11,35.09,40.49,0,75.58,2485,16192,18677,0,363,0,2,0,2630,10895,13525,0,363,402,2,0,72.88,15.57,21.36,124.66,8.37,6.71,0,50.46,0,0,0,0,2485,16192,18677,2630,1465,0,1050,0,55.7,10895,0,0,0,0,0,0,13525,77684,31421
PUNJAB,6,FEROZEPUR,1479.83,1013.1,392.84,73.89,114.29,36.58,0,150.87,156.29,10.98,0,167.27,50655,75000,125655,0,326,604,10,0,12687,10690,23377,0,326,150,2,0,1204.84,157.55,13.08,65.2,2.65,4.06,55.29,5.9,10.67,0,0,0,50655,75000,125655,12687,8715,0,3875,1,68.69,10690,0,0,0,0,0,0,23377,271536,85588
PUNJAB,7,GURDASPUR,1483.77,879.82,429.65,174.3,86.87,53.01,1.51,141.39,28.59,12.22,0.77,41.58,40780,73530,114310,0,600,0,4,0,9304,4895,14199,0,110,56,3,0,1164.36,19.39,1.67,204.6,6.24,3.05,0,0,0,0,0,0,40780,73530,114310,9304,5432,0,3812,0,58.38,4895,0,0,0,0,0,0,14199,309898,45188
PUNJAB,8,HOSHIARPUR,365.6,206.63,97.96,61.01,61.99,29.39,0,91.38,29.54,29.39,0,58.93,11112,0,11112,0,839,0,5,0,19094,209150,228244,0,1730,0,1,0,110.57,3.14,2.84,167.8,37.56,22.38,0,2.88,0,0,0,0,11112,0,11112,19094,10850,0,8164,0,56.82,209150,0,0,0,0,0,0,228244,258523,54289
PUNJAB,9,JALANDHAR,689.57,395.76,190.67,103.14,91.51,45.53,0,137.04,60.15,5.24,0,65.39,19885,2708,22593,0,1200,0,5,0,19653,35252,54905,0,1200,256,2,0,327.48,7.52,2.3,240,4.88,2.03,0,0,0,0,0,0,19885,2708,22593,19653,10590,0,8980,0,53.88,35252,0,0,0,0,0,0,54905,213390,81468
PUNJAB,10,KAPURTHALA,415.76,238.4,117.14,60.22,132.33,23.05,0,155.38,47.01,22.82,0,69.83,12617,2229,14846,0,500,0,2,0,12095,9240,21335,0,627,155,1,0,259.91,30.33,11.67,100,35.61,35.61,0,0,0,0,0,0,12617,2229,14846,12095,5907,3,3987,0,48.86,9240,0,0,0,0,0,0,21335,106870,32110
PUNJAB,11,LUDHIANA,2100.49,1120.46,574.65,405.38,233.18,37.03,40,310.21,230.76,36.93,40,307.69,45422,8956,54378,50,156,311,10,0,46920,7230,54150,8,146,62,3,0,1382.64,21.98,1.59,37.96,37,97.47,24.89,6.1,24.51,100,0,0,45422,8956,54378,46920,23660,0,23010,0,50.43,7230,0,0,0,0,0,0,54150,278323,150787
